Towards a methodology for the engineering of event-driven process applications,"Völzer, Hagen",Hagen,male,0.9993113223299143,True
An agile approach to improve process-oriented software development,"Herden, Adriana",Adriana,female,0.9999969905972506,True
An agile approach to improve process-oriented software development,"Farias, Pedro Porfirio Muniz",Pedro,male,0.9999821167297533,True
An agile approach to improve process-oriented software development,"Albuquerque, Adriano Bessa",Adriano,male,0.9997230892960969,True
"Expressing pre-, post-conditions, attributes and business constraints in artifact-centric business processes using object role modeling","Quân, Nguyen-Le",Nguyen,male,0.7300599410539637,False
"Expressing pre-, post-conditions, attributes and business constraints in artifact-centric business processes using object role modeling","Lê, Lam-Son",Lam,male,0.9880688424662691,True
Potentials of image mining for business process management,"Schmidt, Rainer",Rainer,male,0.9999264596357705,True
Potentials of image mining for business process management,"Möhring, Michael",Michael,male,0.9999876221560686,True
Potentials of image mining for business process management,"Zimmermann, Alfred",Alfred,male,0.999993889484819,True
Potentials of image mining for business process management,"Härting, Ralf-Christian",Ralf,male,0.9999738177966511,True
Potentials of image mining for business process management,"Keller, Barbara",Barbara,female,0.999979214602181,True
Proactive learning from SLA violation in cloud service based application,"Meskini, Ameni",Ameni,female,0.9937779754802933,True
Proactive learning from SLA violation in cloud service based application,"Taher, Yehia",Yehia,male,0.9944898591545096,True
Proactive learning from SLA violation in cloud service based application,"El Gammal, Amal",Amal,female,0.9850188491302879,True
Proactive learning from SLA violation in cloud service based application,"Finance, Béatrice",Béatrice,female,0.9987043268570328,True
Proactive learning from SLA violation in cloud service based application,"Slimani, Yahya",Yahya,male,0.992882778685688,True
Towards rigid actor assignment in dynamic workflows,"Illibauer, Christa",Christa,female,0.9999982398918826,True
Towards rigid actor assignment in dynamic workflows,"Ziebermayr, Thomas",Thomas,male,0.9999981017477207,True
Towards rigid actor assignment in dynamic workflows,"Geist, Verena",Verena,female,0.999996786682216,True
Potential benefits of using social software in ERP-based business process management,"Brehm, Lars",Lars,male,0.9998276630707326,True
Potential benefits of using social software in ERP-based business process management,"Schmidt, Rainer",Rainer,male,0.9999264596357705,True
Semantic application for the internationalization audit of higher education institutions,"Ternai, Katalin",Katalin,female,0.999942475190427,True
Semantic application for the internationalization audit of higher education institutions,"Szabó, Ildikó",Ildikó,female,0.9952623941029717,True
A new framework for cloud business process management,"Watfa, Mohamed K.",Mohamed,male,0.9999971268152898,True
A new framework for cloud business process management,"Najjar, Nafez A. L.",Nafez,male,0.9940207913199671,True
A new framework for cloud business process management,"Cheikha, Jad",Jad,male,0.9999879977984674,True
A new framework for cloud business process management,"Buali, Nayef",Nayef,male,0.9999337263286873,True
Evaluating the reliability of ambient-assisted living business processes,"Martinho, Ricardo",Ricardo,male,0.99996029299145,True
Evaluating the reliability of ambient-assisted living business processes,"Domingos, Dulce",Dulce,female,0.9999686490158941,True
Evaluating the reliability of ambient-assisted living business processes,"Respício, Ana",Ana,female,0.9999965937600829,True
A process based methodology to evaluate the use of PLM tools in the product design,"Corallo, Angelo",Angelo,male,0.9998562882400411,True
A process based methodology to evaluate the use of PLM tools in the product design,"Lazoi, Mariangela",Mariangela,female,0.9999987265027869,True
A process based methodology to evaluate the use of PLM tools in the product design,"Margarito, Antonio",Antonio,male,0.9999433950349952,True
Embracing process compliance and flexibility through behavioral consistency checking in ACM: A repair service management case,"Kim, Thanh Tran Thi",Thanh,male,0.9801043135052536,True
Embracing process compliance and flexibility through behavioral consistency checking in ACM: A repair service management case,"Weiss, Erhard",Erhard,male,0.9999903834092392,True
Embracing process compliance and flexibility through behavioral consistency checking in ACM: A repair service management case,"Ruhsam, Christoph",Christoph,male,0.9996583666010818,True
Embracing process compliance and flexibility through behavioral consistency checking in ACM: A repair service management case,"Czepa, Christoph",Christoph,male,0.9996583666010818,True
Embracing process compliance and flexibility through behavioral consistency checking in ACM: A repair service management case,"Tran, Huy",Huy,male,0.9999060157211702,True
Embracing process compliance and flexibility through behavioral consistency checking in ACM: A repair service management case,"Zdun, Uwe",Uwe,male,0.9993723681134667,True
Pattern-based engineering of systems-of-systems for process execution support,"Fleischmann, Albert",Albert,male,0.9999213683449588,True
Pattern-based engineering of systems-of-systems for process execution support,"Schmidt, Werner",Werner,male,0.9999697709027106,True
Pattern-based engineering of systems-of-systems for process execution support,"Stary, Christian",Christian,male,0.9993987974523811,True
Pattern-based engineering of systems-of-systems for process execution support,"Fichtenbauer, Christian",Christian,male,0.9993987974523811,True
Agent-based semantic business process management methodology,"Kir, Hüseyin",Hüseyin,male,0.9950005888482928,True
Agent-based semantic business process management methodology,"Erdoğan, Nadia",Nadia,female,0.9999924993899152,True
Cognitive efforts in using integrated models of business processes and rules,"Wang, Wei",Wei,male,0.8353828445774668,True
Cognitive efforts in using integrated models of business processes and rules,"Indulska, Marta",Marta,female,0.9999974882383316,True
Cognitive efforts in using integrated models of business processes and rules,"Sadiq, Shazia",Shazia,female,0.9999923830404177,True
Unified compliance modeling and management using compliance descriptors,"Koetter, Falko",Falko,male,0.9938941136601905,True
Unified compliance modeling and management using compliance descriptors,"Kintz, Maximilien",Maximilien,male,0.9997534500075188,True
Unified compliance modeling and management using compliance descriptors,"Kochanowski, Monika",Monika,female,0.999996989457821,True
Unified compliance modeling and management using compliance descriptors,"Fehling, Christoph",Christoph,male,0.9996583666010818,True
Unified compliance modeling and management using compliance descriptors,"Gildein, Philipp",Philipp,male,0.9999372005997167,True
Unified compliance modeling and management using compliance descriptors,"Leymann, Frank",Frank,male,0.999947578866658,True
Unified compliance modeling and management using compliance descriptors,"Weisbecker, Anette",Anette,female,0.9999912143384062,True
Business collaboration – an approach towards end-to-end ICT solutions for virtual factory,"Shamsuzzoha, Ahm",Ahm,male,0.9926063328855089,True
Business collaboration – an approach towards end-to-end ICT solutions for virtual factory,"Helo, Petri",Petri,male,0.9436160024500793,True
WebBPMN: A language to design web applications regulated by workflows,"Cognini, Riccardo",Riccardo,male,0.9999560019879111,True
WebBPMN: A language to design web applications regulated by workflows,"Marani, Michelangelo",Michelangelo,male,0.9998976375669262,True
WebBPMN: A language to design web applications regulated by workflows,"Polzonetti, Alberto",Alberto,male,0.9998864566720463,True
WebBPMN: A language to design web applications regulated by workflows,"Re, Barbara",Barbara,female,0.999979214602181,True
Modelling the process of process execution: A process model-driven approach to customising user interfaces for business process support systems,"Kannengiesser, Udo",Udo,male,0.9993990197381508,True
Modelling the process of process execution: A process model-driven approach to customising user interfaces for business process support systems,"Heininger, Richard",Richard,male,0.9999944029565571,True
Modelling the process of process execution: A process model-driven approach to customising user interfaces for business process support systems,"Gründer, Tobias",Tobias,male,0.9999755650213412,True
Modelling the process of process execution: A process model-driven approach to customising user interfaces for business process support systems,"Schedl, Stefan",Stefan,male,0.9999831604184807,True
Elastic manufacturing process landscapes,"Skarlat, Olena",Olena,female,0.9999963137368277,True
Digital service platform for networked enterprises collaboration: A case study of the NEMESYS project,"Bellini, Francesco",Francesco,male,0.9999449415190484,True
Digital service platform for networked enterprises collaboration: A case study of the NEMESYS project,"D’Ascenzo, Fabrizio",Fabrizio,male,0.9999395873949303,True
Digital service platform for networked enterprises collaboration: A case study of the NEMESYS project,"Dulskaia, Iana",Iana,female,0.9999978364074467,True
Digital service platform for networked enterprises collaboration: A case study of the NEMESYS project,"Savastano, Marco",Marco,male,0.9998964214527616,True
Integration of risk aspects into business process modeling,"Anton, Tobias",Tobias,male,0.9999755650213412,True
Integration of risk aspects into business process modeling,"Lackes, Richard",Richard,male,0.9999944029565571,True
Integration of risk aspects into business process modeling,"Siepermann, Markus",Markus,male,0.9999735872978276,True
Process mining monitoring for map reduce applications in the cloud,"Chesani, Federico",Federico,male,0.999947511448034,True
Process mining monitoring for map reduce applications in the cloud,"Ciampolini, Anna",Anna,female,0.9999976672321713,True
Process mining monitoring for map reduce applications in the cloud,"Loreti, Daniela",Daniela,female,0.9999978509319162,True
Process mining monitoring for map reduce applications in the cloud,"Mello, Paola",Paola,female,0.9999891372513092,True
Data-aware service choreographies through transparent data exchange,"Hahn, Michael",Michael,male,0.9999876221560686,True
Data-aware service choreographies through transparent data exchange,"Karastoyanova, Dimka",Dimka,male,0.8876209879608038,True
Data-aware service choreographies through transparent data exchange,"Leymann, Frank",Frank,male,0.999947578866658,True
Hybrid business process modeling for the optimization of outcome data,"Parody, Luisa",Luisa,female,0.9999960147175538,True
Hybrid business process modeling for the optimization of outcome data,"Gómez-López, María Teresa",María,female,0.9998408731018508,True
Hybrid business process modeling for the optimization of outcome data,"Gasca, Rafael M.",Rafael,male,0.9999801002723208,True
A framework for recommending resource allocation based on process mining,"Arias, Michael",Michael,male,0.9999876221560686,True
A framework for recommending resource allocation based on process mining,"Rojas, Eric",Eric,male,0.9999798907567824,True
A framework for recommending resource allocation based on process mining,"Munoz-Gama, Jorge",Jorge,male,0.9999507614101812,True
A framework for recommending resource allocation based on process mining,"Sepúlveda, Marcos",Marcos,male,0.9999676793806923,True
Modelling business process variants using graph transformation rules,"Natschläger, Christine",Christine,female,0.9999938686823988,True
Modelling business process variants using graph transformation rules,"Geist, Verena",Verena,female,0.999996786682216,True
Modelling business process variants using graph transformation rules,"Illibauer, Christa",Christa,female,0.9999982398918826,True
Modelling business process variants using graph transformation rules,"Hutter, Robert",Robert,male,0.9999776797436909,True
To integrate or not to integrate - The business rules question,"Wang, Wei",Wei,male,0.8353828445774668,True
To integrate or not to integrate - The business rules question,"Indulska, Marta",Marta,female,0.9999974882383316,True
To integrate or not to integrate - The business rules question,"Sadiq, Shazia",Shazia,female,0.9999923830404177,True
Towards a common data framework for analytical environments,"Santos, Maribel Yasmina",Maribel,female,0.9998380167354034,True
Towards a common data framework for analytical environments,"E Sá, Jorge Oliveira",Jorge,male,0.9999507614101812,True
Towards a common data framework for analytical environments,"Andrade, Carina",Carina,female,0.9999987874599865,True
A case modelling language for process variant management in case-based reasoning,"Cognini, Riccardo",Riccardo,male,0.9999560019879111,True
A case modelling language for process variant management in case-based reasoning,"Hinkelmann, Knut",Knut,male,0.9999243739652264,True
A case modelling language for process variant management in case-based reasoning,"Martin, Andreas",Andreas,male,0.9999763395171621,True
Business process improvement: A process warehouse based resource management method,"Sohail, Abid",Abid,male,0.9999930830489452,True
Business process improvement: A process warehouse based resource management method,"Dominic, P.D.D.",P.D.D.,male,0.7046717600622775,False
Business process as a service (BPaaS): The BPaaS design environment,"Woitsch, Robert",Robert,male,0.9999776797436909,True
Business process as a service (BPaaS): The BPaaS design environment,"Hinkelmann, Knut",Knut,male,0.9999243739652264,True
Business process as a service (BPaaS): The BPaaS design environment,"Ferrer, Ana Maria Juan",Ana,female,0.9999965937600829,True
Business process as a service (BPaaS): The BPaaS design environment,"Yuste, Joaquin Iranzo",Joaquin,male,0.9999895083990977,True
Simulation of BPMN process models: Current BPM tools capabilities,"Pereira, José Luís",José,male,0.9960913709996708,True
Simulation of BPMN process models: Current BPM tools capabilities,"Freitas, António Paulo",António,male,0.9966459700084099,True
Applying case management principles to support analytics process management,"Heath, Fenno F.",Fenno,male,0.9932661205017383,True
Applying case management principles to support analytics process management,"Hull, Richard",Richard,male,0.9999944029565571,True
Applying case management principles to support analytics process management,"Oppenheim, Daniel",Daniel,male,0.9999484956264236,True
The process of process management: Enabling high performance in a digital world,"Kirchmer, Mathias",Mathias,male,0.999948038650782,True
On energy efficiency of BPM enactment in the cloud,"Skarlat, Olena",Olena,female,0.9999963137368277,True
On energy efficiency of BPM enactment in the cloud,"Hoenisch, Philipp",Philipp,male,0.9999372005997167,True
On energy efficiency of BPM enactment in the cloud,"Dustdar, Schahram",Schahram,unknown,0.7299774829155605,False
Business process modeling languages: A comparative framework,"Pereira, José Luís",José,male,0.9960913709996708,True
Business process modeling languages: A comparative framework,"Silva, Diogo",Diogo,male,0.9999835245889825,True
Towards a common understanding of business process instance data,"Moghadam, Nima",Nima,male,0.7331843419872531,False
Towards a common understanding of business process instance data,"Paik, Hye-Young",Hye,female,0.999378251992488,True
An experience on applying process mining techniques to the tuscan port community system,"Spagnolo, Giorgio O.",Giorgio,male,0.9999809713075973,True
An experience on applying process mining techniques to the tuscan port community system,"Marchetti, Eda",Eda,female,0.9999891346427413,True
An experience on applying process mining techniques to the tuscan port community system,"Coco, Alessandro",Alessandro,male,0.9999636677574057,True
An experience on applying process mining techniques to the tuscan port community system,"Scarpellini, Paolo",Paolo,male,0.9999357526976299,True
An experience on applying process mining techniques to the tuscan port community system,"Querci, Antonella",Antonella,female,0.9999976482666009,True
An experience on applying process mining techniques to the tuscan port community system,"Fabbrini, Fabrizio",Fabrizio,male,0.9999395873949303,True
An experience on applying process mining techniques to the tuscan port community system,"Gnesi, Stefania",Stefania,female,0.9999845994479034,True
ConFlex - An ontology-based approach for the flexible integration of controls into business processes,"Seyffarth, Tobias",Tobias,male,0.9999755650213412,True
ConFlex - An ontology-based approach for the flexible integration of controls into business processes,"Kühnel, Stephan",Stephan,male,0.9999887311827451,True
ConFlex - An ontology-based approach for the flexible integration of controls into business processes,"Sackmann, Stefan",Stefan,male,0.9999831604184807,True
A procedural approach for evaluating the performance of business processes,"Mendes, Thiago",Thiago,male,0.9999637415449134,True
A procedural approach for evaluating the performance of business processes,"Santos, Simone",Simone,female,0.9989115818066938,True
Social-data driven sales processes in local clothing retail stores,"Keller, Barbara",Barbara,female,0.999979214602181,True
Social-data driven sales processes in local clothing retail stores,"Schmidt, Rainer",Rainer,male,0.9999264596357705,True
Social-data driven sales processes in local clothing retail stores,"Möhring, Michael",Michael,male,0.9999876221560686,True
Social-data driven sales processes in local clothing retail stores,"Härting, Ralf-Christian",Ralf,male,0.9999738177966511,True
Social-data driven sales processes in local clothing retail stores,"Zimmermann, Alfred",Alfred,male,0.999993889484819,True
Towards ontology guided translation of activity-centric processes to GSM,"Köpke, Julius",Julius,male,0.9999231781568044,True
Towards ontology guided translation of activity-centric processes to GSM,"Su, Jianwen",Jianwen,male,0.8837649764597039,True
A general framework for predictive business process monitoring,"Verenich, Ilya",Ilya,male,0.9838110709953211,True
From scientific process management to process science: Towards an empirical research agenda for business process management,"Mendling, Jan",Jan,unknown,0.5504849119650672,False
Extending generic BPM with computer vision capabilities,"Mos, Adrian",Adrian,male,0.998830188234461,True
Extending generic BPM with computer vision capabilities,"Gaidon, Adrien",Adrien,male,0.9885798621755554,True
Extending generic BPM with computer vision capabilities,"Vig, Eleonora",Eleonora,female,0.999982119805137,True
Design time validation for the correct execution of BPMN collaborations,"Anseeuw, Jonas",Jonas,male,0.9999883877686782,True
Design time validation for the correct execution of BPMN collaborations,"Van Seghbroeck, Gregory",Gregory,male,0.9999342996907117,True
Design time validation for the correct execution of BPMN collaborations,"Volckaert, Bruno",Bruno,male,0.9999652389475681,True
Design time validation for the correct execution of BPMN collaborations,"De Turck, Filip",Filip,male,0.999770923163568,True
Integrating activity- and goal-based workflows: A data model based design method,"Silva, António Rito",António,male,0.9966459700084099,True
Integrating activity- and goal-based workflows: A data model based design method,"García-Díaz, Vicente",Vicente,male,0.998018688648721,True
Using classification method for querying the relevant process models,"Wang, Jiaxing",Jiaxing,unknown,0.7293637233250325,False
Using classification method for querying the relevant process models,"Gao, Sibin",Sibin,male,0.9905062236782681,True
Using classification method for querying the relevant process models,"Peng, Hongjie",Hongjie,male,0.9735655852219403,True
Using classification method for querying the relevant process models,"Cao, Bin",Bin,male,0.9912955838328016,True
Using classification method for querying the relevant process models,"Fan, Jing",Jing,female,0.990305236721775,True
A hypermedia middleware for process enactment and adaptation,"Oberhauser, Roy",Roy,male,0.9999319550277614,True
Evolution of distributed monitoring for scalable business process management in cloud-based databases,"Kikuchi, Shinji",Shinji,male,0.9951767257595686,True
Evolution of distributed monitoring for scalable business process management in cloud-based databases,"Bhalla, Subhash",Subhash,male,0.9997875701381961,True
Research on the optimization of mini-enterprise business process management,"Wang, Long",Long,male,0.9929877184878725,True
Research on the optimization of mini-enterprise business process management,"Liu, Weining",Weining,male,0.7192162671872053,False
Research on the optimization of mini-enterprise business process management,"Wang, Zhe",Zhe,male,0.9817277068458309,True
Data inaccuracy-aware design of business processes,"Evron, Yotam",Yotam,male,0.9999473077413905,True
Technological implications in the development and modelling of the intellectual capital,"Gogan, L.M.",L.M.,male,0.8360306001299694,True
Technological implications in the development and modelling of the intellectual capital,"Draghici, A.",,unknown,0,False
Technological implications in the development and modelling of the intellectual capital,"Ivascu, L.",,unknown,0,False
Data aware business process models: A framework for the analysis and verification of properties,"Dell’Aversana, Raffaele",Raffaele,male,0.9994192029161726,True
Natural language processing for risk identification in business process repositories,"Wasser, Avi",Avi,male,0.9887211397722614,True
Natural language processing for risk identification in business process repositories,"Lincoln, Maya",Maya,female,0.9999863421590888,True
3D printing process pipeline on the Internet,"Baumann, Felix",Felix,male,0.9998848338420872,True
3D printing process pipeline on the Internet,"Roller, Dieter",Dieter,male,0.9999629369688875,True
Liveness and reachability analysis of BPMN process models,"Rachdi, Anass",Anass,male,0.9993954591863354,True
Liveness and reachability analysis of BPMN process models,"En-Nouaary, Abdeslam",Abdeslam,male,0.9995800018256982,True
Liveness and reachability analysis of BPMN process models,"Dahchour, Mohamed",Mohamed,male,0.9999971268152898,True
Business process composition based on meta models,"Sarno, Riyanarto",Riyanarto,unknown,0.5283243191216946,False
Business process composition based on meta models,"Pamungkas, Endang Wahyu",Endang,female,0.9964562738773498,True
Business process composition based on meta models,"Sunaryono, Dwi",Dwi,female,0.9734726418201639,True
Business process composition based on meta models,Sarwosri,Sarwosri,male,0.5245261333787659,False
Business process management and supply chain collaboration: a critical comparison,"Pradabwong, Jiraporn",Jiraporn,female,0.9863282092019122,True
Business process management and supply chain collaboration: a critical comparison,"Braziotis, Christos",Christos,male,0.9999396981478821,True
Business process management and supply chain collaboration: a critical comparison,"Pawar, Kulwant S.",Kulwant,male,0.9016104647599011,True
Business process management and supply chain collaboration: a critical comparison,"Tannock, James",James,male,0.9999966559619894,True
Self-managed component-based software architecture for business process management,"Debbabi, Bassem",Bassem,male,0.9999699278082508,True
Self-managed component-based software architecture for business process management,"Calmant, Thomas",Thomas,male,0.9999981017477207,True
Self-managed component-based software architecture for business process management,"Gattaz, Olivier",Olivier,male,0.9998287181379905,True
Self-managed component-based software architecture for business process management,"Massonnat, Sandra",Sandra,female,0.999979542732284,True
Self-managed component-based software architecture for business process management,"Emin, Patrick",Patrick,male,0.9999373211096793,True
The research of system wide information management based on SOA,"Wang, Zhongbo",Zhongbo,male,0.9843464944759511,True
The research of system wide information management based on SOA,"Luo, Xiling",Xiling,female,0.7125460038780125,False
The research of system wide information management based on SOA,"Zhao, Milong",Milong,female,0.5330771113222349,False
The research of system wide information management based on SOA,"Qi, Ming",Ming,unknown,0.5866865921981015,False
Collaborative enterprise applications based on business and social artifacts,"Maamar, Zakaria",Zakaria,male,0.9847095380844968,True
Collaborative enterprise applications based on business and social artifacts,"Burégio, Vanilson",Vanilson,male,0.9940599462802722,True
Collaborative enterprise applications based on business and social artifacts,"Sellami, Mohamed",Mohamed,male,0.9999971268152898,True
An innovation model in curriculum design for teaching engineering at universidad EAFIT,"Zea, Claudia M.",Claudia,female,0.9999814071022761,True
An innovation model in curriculum design for teaching engineering at universidad EAFIT,"Rodriguez, Alberto",Alberto,male,0.9998864566720463,True
An innovation model in curriculum design for teaching engineering at universidad EAFIT,"Bueno, Natalia A.",Natalia,female,0.999997044243537,True
Model-Driven Development and Business Process Modeling Applied to Personal Productivity in the Consumer Mobile App Market,"Bancora, Max",Max,male,0.9999943791406495,True
Model-Driven Development and Business Process Modeling Applied to Personal Productivity in the Consumer Mobile App Market,"Ripamonti, Davide",Davide,male,0.9995122693716512,True
Model-Driven Development and Business Process Modeling Applied to Personal Productivity in the Consumer Mobile App Market,"Vaccarella, Andrea",Andrea,female,0.9990642945711071,True
Model-Driven Development and Business Process Modeling Applied to Personal Productivity in the Consumer Mobile App Market,"Brambilla, Marco",Marco,male,0.9998964214527616,True
Towards a change-aware process environment for system and software process,"Hajmoosaei, Mojtaba",Mojtaba,male,0.9879105262227434,True
Towards a change-aware process environment for system and software process,"Tran, Hanh Nhi",Hanh,female,0.9980197341321809,True
Towards a change-aware process environment for system and software process,"Percebois, Christian",Christian,male,0.9993987974523811,True
Towards a change-aware process environment for system and software process,"Front, Agnes",Agnes,female,0.9996094304167977,True
Towards a change-aware process environment for system and software process,"Roncancio, Claudia",Claudia,female,0.9999814071022761,True
Business process management as the “Killer App” for Petri nets,"van der Aalst, W.M.P.",W.M.P.,male,0.7372678901195386,False
Research and design of frequency synthesizer for BPM timing simulator,"Yang, Chaozhong",Chaozhong,male,0.5399530675267276,False
Research and design of frequency synthesizer for BPM timing simulator,"Wang, Yulin",Yulin,female,0.5901385901610308,False
Research and design of frequency synthesizer for BPM timing simulator,"Hua, Yu",Yu,female,0.8656251027956705,True
Research and design of frequency synthesizer for BPM timing simulator,"Hu, Zhaopeng",Zhaopeng,male,0.9754552949090796,True
Research and design of frequency synthesizer for BPM timing simulator,"Gao, Yuanyuan",Yuanyuan,female,0.9922356411989286,True
Business Process Maturity Assessment: State of the Art and Key Characteristics,"Tarhan, Ayca",Ayca,female,0.9999913235317374,True
Business Process Maturity Assessment: State of the Art and Key Characteristics,"Turetken, Oktay",Oktay,male,0.9999202279726761,True
Business Process Maturity Assessment: State of the Art and Key Characteristics,"Ilisulu, Fadime",Fadime,female,0.9988077722630293,True
Integrated GIS-based logistics process monitoring framework with convenient work processing environment for smart logistics,"Yu, Yeong-Woong",Yeong,male,0.8694036399098592,True
Integrated GIS-based logistics process monitoring framework with convenient work processing environment for smart logistics,"Jung, Hoon",Hoon,male,0.9895182799137844,True
Integrated GIS-based logistics process monitoring framework with convenient work processing environment for smart logistics,"Bae, Hyerim",Hyerim,female,0.9938731868327746,True
Remote monitoring of heart rate and music to tune the heart rate,Mohana,Mohana,female,0.8586338041641759,True
Remote monitoring of heart rate and music to tune the heart rate,"Sagar, R.",,unknown,0,False
Remote monitoring of heart rate and music to tune the heart rate,"Aradhya, H. V. Ravish",,unknown,0,False
"Towards an open, curious S-BPM community - Eliciting stakeholder needs","Lerchner, Harald",Harald,male,0.9999263057035207,True
Business process management in small-and medium-sized enterprises: An empirical study,"Singer, Robert",Robert,male,0.9999776797436909,True
A visual editor for language-independent scripting for BPMN modeling,"Wiriyakul, Jessada",Jessada,male,0.9801656544088573,True
A visual editor for language-independent scripting for BPMN modeling,"Senivongse, Twittie",Twittie,female,0.5350964888470491,False
The temporal perspective in business process modeling: a survey and research challenges,"Cheikhrouhou, Saoussen",Saoussen,female,0.9908310959020573,True
The temporal perspective in business process modeling: a survey and research challenges,"Kallel, Slim",Slim,male,0.9911499403655679,True
The temporal perspective in business process modeling: a survey and research challenges,"Guermouche, Nawal",Nawal,female,0.9953561393814838,True
The temporal perspective in business process modeling: a survey and research challenges,"Jmaiel, Mohamed",Mohamed,male,0.9999971268152898,True
Leveraging CMMN for ACM: Examining the applicability of a new OMG standard for adaptive case management,"Kurz, Matthias",Matthias,male,0.9999337682187655,True
Leveraging CMMN for ACM: Examining the applicability of a new OMG standard for adaptive case management,"Schmidt, Werner",Werner,male,0.9999697709027106,True
Leveraging CMMN for ACM: Examining the applicability of a new OMG standard for adaptive case management,"Fleischmann, Albert",Albert,male,0.9999213683449588,True
Leveraging CMMN for ACM: Examining the applicability of a new OMG standard for adaptive case management,"Lederer, Matthias",Matthias,male,0.9999337682187655,True
Numerical optimization of a waveguide transition using finite element beam propagation,"Dörfler, Willy",Willy,male,0.991492290589988,True
Numerical optimization of a waveguide transition using finite element beam propagation,"Findeisen, Stefan",Stefan,male,0.9999831604184807,True
The impact of process visibility on process performance: A multiple case study of operations control centers in ITSM,"Berner, Martin",Martin,male,0.9998539477569732,True
The impact of process visibility on process performance: A multiple case study of operations control centers in ITSM,"Augustine, Jino",Jino,male,0.9994012233154455,True
The impact of process visibility on process performance: A multiple case study of operations control centers in ITSM,"Maedche, Alexander",Alexander,male,0.9999914495946162,True
An intelligent approach to data extraction and task identification for process mining,"Li, Jiexun",Jiexun,unknown,0.7395581364781382,False
An intelligent approach to data extraction and task identification for process mining,"Wang, Harry Jiannan",Harry,male,0.9997201104874271,True
An intelligent approach to data extraction and task identification for process mining,"Bai, Xue",Xue,female,0.9738490518370407,True
Characteristics of dual-core photonic crystal fiber by fd-bpm,"Chikh-Bled, Hicham",Hicham,male,0.9999884608268526,True
Characteristics of dual-core photonic crystal fiber by fd-bpm,"Lasri, Boumediene",Boumediene,male,0.9867485646482386,True
Characteristics of dual-core photonic crystal fiber by fd-bpm,"Chikh-Bled, Mohammed El-Kebir",Mohammed,male,0.99999732840862,True
Activity failure prediction based on process mining,"Camara, Mamadou Samba",Mamadou,male,0.9999389044681322,True
